,county,restaurant,id,lat,lng,city,category name,category plural name,category short name,price,rating
131,Butte,Gold City Grill,4ca3954cf832a1cda2db9ee5,39.49965270314674,-121.5646751689885,Oroville,BBQ Joint,BBQ Joints,BBQ,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
132,Butte,McDonald's,4c28ecc7783d9c7426678f6b,39.497667270816876,-121.57145619392395,Oroville,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",5.6
133,Butte,La Costeña,4c76bb1b59a3236aa28abf18,39.50459609355099,-121.55105762232846,Oroville,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
134,Butte,Mountain Mike's Pizza,4e4d1c79bd413c4cc66ec0f2,39.50351441732367,-121.55029108465578,Oroville,Pizza Place,Pizza Places,Pizza,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
135,Butte,Cornucopia,4bc0bdbcb492d13ad2c6a460,39.508764223119286,-121.5707194137614,Oroville,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",6.7
136,Butte,Waffle Shop Country Cooking,4c83f09de602b1f7c869aa7a,39.50158438,-121.57064,Oroville,Breakfast Spot,Breakfast Spots,Breakfast,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
137,Butte,Jack in the Box,4bdeb2db0ee3a593f08231b0,39.50348137966353,-121.55245406010454,Oroville,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.4
138,Butte,Burger King,4c37db7b0a71c9b6eabc3fc9,39.49922883061741,-121.56563042546622,Oroville,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",5.6
139,Butte,Scoops Cafe,4f321a9d19836c91c7b63f6c,39.513246,-121.554799,Oroville,Food,Food,Food,,
140,Butte,Jake's Catering,501d79a3e4b0efa1ebda9fbf,39.507161,-121.545995,Oroville,Burger Joint,Burger Joints,Burgers,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
141,Butte,Half-Time Take and Bake Pizza,4f3293d419836c91c7e5675d,39.504573,-121.551039,Oroville,Pizza Place,Pizza Places,Pizza,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
142,Butte,Foothill Meat Company,4e62759c7d8b854089ab9453,39.479056917299985,-121.5305968776268,Oroville,Food,Food,Food,,
143,Butte,El Toro,4db9ecfdced7ea5898c74662,39.498325,-121.568484,Oroville,Food Truck,Food Trucks,Food Truck,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
144,Butte,Ehmann Olive Co,4f32b68819836c91c7f261b4,39.493069,-121.552389,Oroville,Food,Food,Food,,
145,Butte,Dutch Bros. Coffee,4bc12d94920eb713146b1a2c,39.50570837566055,-121.54769119732688,Oroville,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.5
146,Calaveras,Black Bart Inn & Restaurant,4de193da52b1d38d295a09a2,38.196758509926084,-120.68090915679932,San Andreas,Hotel,Hotels,Hotel,,
147,Calaveras,country bagel,56dca4d3498e2e8d42d5bddb,38.195699,-120.68126,San Andreas,Bagel Shop,Bagel Shops,Bagels,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
148,Calaveras,Star Donuts,4b8030ebf964a520de5a30e3,38.195960859371205,-120.67930520180644,San Andreas,Donut Shop,Donut Shops,Donuts,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
149,Calaveras,El Mezcal,5205997b11d262b89b5d9d69,38.19715715764769,-120.68339316309908,San Andreas,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
150,Calaveras,San Andreas Mini Mart,4be99fe862c0c9282ddfdfd4,38.19134871109029,-120.67518341357372,San Andreas,Gas Station,Gas Stations,Gas Station,,
151,Calaveras,Pizza Factory,555701b5498e3451b4f59b30,38.19914464337918,-120.68844884634018,San Andreas,Restaurant,Restaurants,Restaurant,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
152,Calaveras,Subway,4bc87e0792b376b09c76513a,38.19250021221854,-120.67667702865111,San Andreas,Sandwich Place,Sandwich Places,Sandwiches,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.9
153,Calaveras,Patio Drive-in,4c3ccc6ab169c9b6ca344668,38.198048,-120.686346,San Andreas,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
154,Calaveras,The Pickle Patch Deli And Gardens,4bc75b0815a7ef3bf63d79da,38.20050119089294,-120.6916376129337,San Andreas,Sandwich Place,Sandwich Places,Sandwiches,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.1
155,Calaveras,El Papagallo,4beda5066e8c20a1d9af7061,38.197001,-120.683444,San Andreas,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
156,Calaveras,Crazy Eddie's Panini Grill,53693e45498e828608f4d468,38.1927097784702,-120.67625599003642,San Andreas,Sandwich Place,Sandwich Places,Sandwiches,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
157,Calaveras,Anna's Place Coffee House,4ee41e84e4b04d23e0b72cd2,38.19514465332031,-120.67694854736328,San Andreas,Café,Cafés,Café,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
158,Calaveras,Day O Espresso,55244ff4498e10b55764f5cc,38.191436465998954,-120.67530695687977,San Andreas,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
159,Calaveras,Rapid Burrito,57d878ca498ee3a73102b91e,38.192135,-120.67615,San Andreas,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
160,Calaveras,Country Cliff's,4bca21ae0687ef3b055cdbcc,38.192271236448136,-120.67575058865748,San Andreas,Diner,Diners,Diner,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
161,Calaveras,Dragon Palace,4bc754c415a7ef3bd83079da,38.192581,-120.676784,San Andreas,Chinese Restaurant,Chinese Restaurants,Chinese,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
162,Calaveras,The Yogurt Spot,5037a7dae4b02090b3867e9b,38.19222632739349,-120.67648887634276,San Andreas,Frozen Yogurt Shop,Frozen Yogurt Shops,Yogurt,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
163,Calaveras,Rolling Dough Pizza,56c5a415cd10e1f7f888efd5,38.192120924443714,-120.67678928375244,San Andreas,Restaurant,Restaurants,Restaurant,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
164,Calaveras,Scooter's Espresso & Smoothies,4cfea33c59c7b60cb448a077,38.191653966422926,-120.67532264750986,San Andreas,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
165,Calaveras,El Jardin,4ba6e3edf964a520bd7539e3,38.223307,-120.697285,Columbia,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
166,Colusa,Brickhouse Restaurant,4f327a3419836c91c7dba1c0,39.214315,-122.008873,Colusa,Food,Food,Food,,
167,Colusa,Twisted River Cafe,4f322fe019836c91c7beb303,39.2147,-122.009165,Colusa,Bakery,Bakeries,Bakery,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
168,Colusa,Pina's Juice Bar,57a8c8c0498e88f5a129bf11,39.214431,-122.009939,Colusa,Juice Bar,Juice Bars,Juice Bar,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
169,Colusa,Rocco's Bar & Grill,5081aa87e4b0ba1a30f0828f,39.21448389523318,-122.00868444664044,Colusa,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
170,Colusa,Caffeinated,5766cc15498e30d939282c2a,39.214343,-122.008833,Colusa,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
171,Colusa,Tacos El Amigo,5134f918e4b0bef19b8ab454,39.214344879352986,-122.01003353635255,Colusa,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
172,Colusa,Chung Sun,4d87818ad5fab60ce024209c,39.21488035,-122.00964239,Colusa,Bakery,Bakeries,Bakery,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
173,Colusa,Dragon Island,4d82c7c2f1e56ea8545a548a,39.214352,-122.008618,Colusa,Chinese Restaurant,Chinese Restaurants,Chinese,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
174,Colusa,Tommy's Market Street Grill,4d3b3c62039eb60cc754f39c,39.21400597641162,-122.00991694901067,Colusa,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
175,Colusa,Red's Cook House,4f3295fa19836c91c7e63877,39.214517,-122.010059,Colusa,Food,Food,Food,,
176,Colusa,Renaissance Deli and Antiques,4f32873319836c91c7e099a3,39.214549,-122.0105,Colusa,Food,Food,Food,,
177,Colusa,Don Habanero,5570f405498e9d09aa0cc39e,39.213761,-122.008014,Colusa,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
178,Colusa,Phil's Place Deli and Catering Co,4f329a4d19836c91c7e7d79d,39.214034,-122.007635,Colusa,Food,Food,Food,,
179,Colusa,Market Street Grill,53845435498e1f5b4259ba2f,39.2135667213695,-122.00695306062697,Colusa,Restaurant,Restaurants,Restaurant,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
180,Colusa,Tommys market street grill,51bf5545498e07f60ba7d7c5,39.213443756103516,-122.0068588256836,Colusa,BBQ Joint,BBQ Joints,BBQ,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
181,Colusa,La Cabana,4bbb868151b89c749251862a,39.20358838449607,-122.00360994353039,Colusa,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
182,Colusa,Wintun Dinnerhouse,5477e3c4498ef97a10656c68,39.25456766929236,-122.03075079478256,Colusa,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
183,Colusa,Jeff's Freezettes,4b92e411f964a520c72434e3,39.20966112988512,-122.01716388869959,Colusa,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.8
184,Colusa,SavMor,4dff8a81ae605b47b175f523,39.20439214841567,-122.00268004660613,Colusa,Food,Food,Food,,
185,Colusa,SUBWAY,4d2a7e75849f3704f4ec8841,39.20361985045844,-122.00404855868528,Colusa,Sandwich Place,Sandwich Places,Sandwiches,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.6
186,Colusa,Riverbank,4f385df3e4b0fc67aa3e3a89,39.20835749934245,-122.01152695367453,Colusa,Pizza Place,Pizza Places,Pizza,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
187,Colusa,River Bank Pizza,4b9a9df0f964a520c5c635e3,39.208449,-122.011677,Colusa,Pizza Place,Pizza Places,Pizza,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
188,Colusa,Birrieria Michoacan,517947c9e4b0ee9dbe2775d3,39.21636268173287,-122.01726170840266,Colusa,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
189,Colusa,Sharon's Family Restaurant,4f32185219836c91c7b54ccc,39.216286,-122.017621,Colusa,Food,Food,Food,,
190,Colusa,Colusa Coffee Stop,4f32574319836c91c7ce2d28,39.216707,-122.018408,Colusa,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
191,Colusa,Herraras Bakery,4f32ac0e19836c91c7ee7ed8,39.21101,-122.003864,Colusa,Bakery,Bakeries,Bakery,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
192,Colusa,Chef Colus,4e866816cc210aef90b6969e,39.20783461814937,-122.01203770881453,Colusa,Restaurant,Restaurants,Restaurant,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
193,Colusa,Colusa Quick Serve Market,4fce6cffe4b0bbfdf4252021,39.21635958752453,-122.01764475485584,Colusa,Deli / Bodega,Delis / Bodegas,Deli / Bodega,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
194,Colusa,Happy Garden Restaurant,4f452e5c19836ed001991ecd,39.2162997,-122.0177668,Colusa,Food,Food,Food,,
195,Colusa,Valencia's Market,4f433a8719834bc91f556ca7,39.207632,-122.011912,Colusa,Bakery,Bakeries,Bakery,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
196,Colusa,Yummy Express,4e94c39377c8c86f236f6f76,39.21686698238435,-122.01773357702976,Colusa,Chinese Restaurant,Chinese Restaurants,Chinese,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
197,Colusa,Tacos La Barca,4e03a92ab0fb3e6ecac1d5e9,39.216895,-122.018332,Colusa,Food Truck,Food Trucks,Food Truck,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
198,Colusa,La Autentica De Colina,51422f1ce4b0635a23480e7c,39.204838,-122.00424,Colusa,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
199,Colusa,Taco Bell,4f322b5f19836c91c7bd00be,39.206725,-122.003467,Colusa,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
200,Colusa,Gino's Restaurant,4b995500f964a520c47335e3,39.20616651069965,-122.00117809592118,Colusa,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
201,Colusa,Round Table Pizza,4d4786684e7a6ea8a46b6c32,39.20364687,-122.00428426265717,Colusa,Pizza Place,Pizza Places,Pizza,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.5
202,Colusa,Sweet Beans Bakery,55259224498eb290b79094b9,39.204142,-122.010651,Colusa,Bakery,Bakeries,Bakery,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
203,Colusa,mas kitchen,4f84604ee4b00dd9526c0b89,39.208022153925015,-122.00090603654449,Colusa,Diner,Diners,Diner,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
204,Colusa,Tacos El Amigo De Colima,4dbf43b04df0f8fd6b832f9a,39.20507,-122.004387,,Taco Place,Taco Places,Tacos,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
205,Colusa,Burger King,4c52484f048b1b8d115a4e30,39.20488466448698,-122.00379274785519,Colusa,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",5.5
206,Colusa,Jack's Cafe,503ffce8e4b0805b9e5917f6,39.252877,-122.030488,Colusa,Café,Cafés,Café,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
207,Colusa,Steelhead Lodge Bar & Grill,4e868186490189708de853cb,39.19533480658415,-122.00914524870426,,Restaurant,Restaurants,Restaurant,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
208,Colusa,Refuge,4f32156819836c91c7b41d9c,39.18914,-122.01414,Colusa,Food,Food,Food,,
209,Colusa,Peet's Coffee,56638449498e53d3230a5af2,39.25387,-122.030848,,Café,Cafés,Café,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
210,Colusa,Jack's Lounge & Grill,52faf412498e90e1e4577a96,39.253776,-122.031047,,Restaurant,Restaurants,Restaurant,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
211,Contra Costa,Sal's Family Kitchen,53825ae5498e22b2a686d866,38.01872455349418,-122.13568087640333,Martinez,Breakfast Spot,Breakfast Spots,Breakfast,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.3
212,Contra Costa,Barrelista,53090e65498e67924e621535,38.01770394494208,-122.13574099012702,Martinez,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.2
213,Contra Costa,TROY Greek Cuisine,5b062e7abf7dde002c0c8f54,38.01742,-122.135986,Martinez,Greek Restaurant,Greek Restaurants,Greek,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
214,Contra Costa,Copper Skillet Courtyard,4b4b817cf964a520649e26e3,38.017011657202886,-122.13514035445013,Martinez,American Restaurant,American Restaurants,American,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.2
215,Contra Costa,Starbucks,502ef2aee4b0a1e592a4c65b,37.99474516870423,-122.10597055380477,Martinez,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.1
216,Contra Costa,States Coffee & Mercantile,5539774f498e983c7e4f94d2,38.016533011590006,-122.13670737008343,Martinez,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.8
217,Contra Costa,Lemongrass Bistro,4b4cd41ef964a5208ec026e3,38.016542821780696,-122.13808394657666,Martinez,Asian Restaurant,Asian Restaurants,Asian,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.6
218,Contra Costa,Luigi's Deli,4e9a167d7ee539c8570d5d59,38.01690874050644,-122.13758661850348,Martinez,Deli / Bodega,Delis / Bodegas,Deli / Bodega,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.5
219,Contra Costa,Nob Hill Foods,4ae8618ff964a520faae21e3,37.99243730598403,-122.12060735226996,Martinez,Supermarket,Supermarkets,Supermarket,,7.3
220,Contra Costa,Pizza Pirate,4b72302af964a5202a732de3,38.054947777246866,-122.15424998590808,Benicia,Pizza Place,Pizza Places,Pizza,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.1
221,Contra Costa,Cinco de Mayo Mexican Restaurant,50ac4944e4b0651a46a562e1,37.992845979648,-122.12083094426292,Martinez,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.4
222,Contra Costa,Sailor Jack's,4bca79b83740b713abff6065,38.04563717001025,-122.16178271408593,Benicia,Seafood Restaurant,Seafood Restaurants,Seafood,"{'tier': 3, 'message': 'Expensive', 'currency': '$'}",7.2
223,Contra Costa,Yo Sushi,4f083254e4b0a2229a90579c,37.99685467660524,-122.1082124345732,Martinez,Sushi Restaurant,Sushi Restaurants,Sushi,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",6.7
224,Contra Costa,Taco Bell,4b29bf23f964a5201aa324e3,38.05874769141241,-122.16730126158589,Benicia,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.2
225,Contra Costa,Mai thai,4c450879429a0f4762a9491e,38.05089240240009,-122.15793628141778,Benicia,Thai Restaurant,Thai Restaurants,Thai,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.8
226,Contra Costa,Kinder's Custom Meats & Deli,4b79b81ff964a5205f0d2fe3,38.04734285244186,-122.16071494060813,Benicia,Deli / Bodega,Delis / Bodegas,Deli / Bodega,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.6
227,Contra Costa,Panda Express,56bbb56e498ec81a9c8a8972,37.994924029268034,-122.1066427230835,Martinez,Chinese Restaurant,Chinese Restaurants,Chinese,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.7
228,Contra Costa,Baskin-Robbins,4bf8a0115317a593f936007f,37.99473382769868,-122.10100473549619,Martinez,Dessert Shop,Dessert Shops,Desserts,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.1
229,Contra Costa,Cinco De Mayo,4bc39f4c2a89ef3ba84df588,38.012775649729505,-122.12074369309202,Contra Costa County,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.3
230,Contra Costa,Sunrise Donuts,4ad9e234f964a520921b21e3,37.9935382983621,-122.10005720733628,Martinez,Donut Shop,Donut Shops,Donuts,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.1
231,Contra Costa,Farm & Flour,5b6da5b32f97ec002b6411d9,38.049764,-122.158375,Benicia,Café,Cafés,Café,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
232,Contra Costa,Wendy's,4bad3ef2f964a520973d3be3,38.00009404427672,-122.1315227157902,Martinez,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.7
233,Contra Costa,Subway,4f3219ee19836c91c7b5f7c2,38.011682,-122.104374,Martinez,Sandwich Place,Sandwich Places,Sandwiches,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.6
234,Contra Costa,The Rellik Tavern,4a84c0e3f964a5208bfd1fe3,38.05026479465421,-122.15799529625174,Benicia,Lounge,Lounges,Lounge,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.9
235,Contra Costa,First Street Cafe,4b770891f964a5207c762ee3,38.04810475481242,-122.1597184150498,Benicia,Café,Cafés,Café,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.3
236,Contra Costa,Rrags Cafe,4ae21aa5f964a520c18a21e3,38.05441070757877,-122.15303620144567,Benicia,Café,Cafés,Café,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.4
237,Contra Costa,Smooth Season Chinese Restaurant,532e5300498e7588356e93cc,37.99218923524611,-122.12060990332918,Martinez,Cantonese Restaurant,Cantonese Restaurants,Cantonese,,
238,Contra Costa,Nine O Seven Grill,4f9aed96e4b09fef528093ac,38.05162863531133,-122.15736892737898,Benicia,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",6.7
239,Contra Costa,The Workshop,519d1712498e0485d094acc3,38.05656149186616,-122.16562772571334,Benicia,Cajun / Creole Restaurant,Cajun / Creole Restaurants,Cajun / Creole,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.8
240,Contra Costa,Sandoval's,4a9c205bf964a5200e3620e3,38.04966843202719,-122.15857955041805,Benicia,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.4
241,Contra Costa,McDonald's,4c5df00a7735c9b695a59072,37.994224372749954,-122.10095509886742,Martinez,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",5.6
242,Contra Costa,Ranchero taco truck,4c094f9d340720a13f928493,38.06806453385053,-122.12881117233917,Benicia,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
243,Contra Costa,Chipotle Mexican Grill,5153920de4b0ba23baf7460c,37.994671809800614,-122.10586786980193,Martinez,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.7
244,Contra Costa,Ian's Yogurt,4bcb8c57fb84c9b6f61f1f3e,37.992089634908865,-122.12038562295665,Martinez,Frozen Yogurt Shop,Frozen Yogurt Shops,Yogurt,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.3
245,Contra Costa,Carl's Jr. / Green Burrito,4b4cddd5f964a5204ac226e3,37.99290859686497,-122.09996948661069,Martinez,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.1
